	PN1	PN3	PN2	pcrblank	negcontrol1	500M3	500M2	500M1	340RF3	340RF2	340RF1	4KM1	2KM2	4KM2	4KM3	4RF1	4RF2	4RF3	1KM2	LB1	LB3	LB2	poscontrol1	2KM3	1KM3	LF1	LF3	LF2	BRF2	BRF3	BRF1	MRB3	MRB2	MRB1	TMI1	740RF3	740RF2	740RF1	TMI2	TMI3	1KM1	2KM1
BRF1	0.843301435407	0.848585690516	0.831663326653	0.935162094763	0.914153132251	0.905286343612	0.929411764706	0.907894736842	0.921104536489	1.0	0.916449086162	0.906329113924	0.903307888041	0.919060052219	0.898520084567	0.884341637011	0.90380761523	0.920062695925	0.909535452323	0.886113886114	0.833865814696	0.862962962963	0.909090909091	0.884976525822	0.91726618705	0.919806763285	0.879955947137	0.875630252101	0.858823529412	0.79057591623	0.0	0.890804597701	0.900249376559	0.886996904025	0.869488536155	0.889880952381	0.912442396313	0.885620915033	0.897131552918	0.884030418251	0.886010362694	0.90359168242
MRB3	0.848715509039	0.896103896104	0.898666666667	0.964451313756	0.927601809955	0.918128654971	0.932721712538	0.925355450237	0.95225464191	1.0	0.948881789137	0.946957878315	0.93522906793	0.940322580645	0.914772727273	0.911138923655	0.911845730028	0.906103286385	0.938366718028	0.86359832636	0.851239669421	0.89703989704	0.927299703264	0.902140672783	0.918053777209	0.874276261373	0.855585831063	0.899879372738	0.937226277372	0.873646209386	0.890804597701	0.0	0.934579439252	0.882694541231	0.914004914005	0.925	0.946980854197	0.934331797235	0.915335463259	0.917861799218	0.941823899371	0.928385416667
MRB2	0.936434108527	0.915567282322	0.897810218978	0.893939393939	0.845679012346	0.857142857143	0.847682119205	0.924157303371	0.900826446281	1.0	0.844827586207	0.847328244275	0.837209302326	0.84347826087	0.862559241706	0.901587301587	0.858369098712	0.929133858268	0.854166666667	0.948297604035	0.899509803922	0.886287625418	0.843023255814	0.838323353293	0.915540540541	0.951127819549	0.93487698987	0.907042253521	0.80701754386	0.895442359249	0.900249376559	0.934579439252	0.0	0.913151364764	0.888888888889	0.923611111111	0.908571428571	0.919137466307	0.950943396226	0.887272727273	0.81746031746	0.89667896679
MRB1	0.919282511211	0.902866242038	0.90359168242	0.945273631841	0.900709219858	0.889887640449	0.908212560386	0.901993355482	0.922772277228	1.0	0.935400516796	0.905612244898	0.899742930591	0.912698412698	0.886021505376	0.893617021277	0.896551724138	0.909379968203	0.916870415648	0.918287937743	0.876352395672	0.895117540687	0.915909090909	0.88679245283	0.910909090909	0.915369649805	0.925847457627	0.911764705882	0.914414414414	0.87987012987	0.886996904025	0.882694541231	0.913151364764	0.0	0.894280762565	0.918486171761	0.938914027149	0.908360128617	0.922480620155	0.918518518519	0.899484536082	0.892514395393
TMI1	0.896637608966	0.89110707804	0.845977011494	0.928792569659	0.865102639296	0.896551724138	0.906432748538	0.906191369606	0.928735632184	1.0	0.904918032787	0.899686520376	0.90625	0.89	0.871794871795	0.890243902439	0.874396135266	0.925795053004	0.91369047619	0.909282700422	0.863397548161	0.863539445629	0.903846153846	0.861271676301	0.912317327766	0.934224049332	0.919168591224	0.892655367232	0.845714285714	0.847457627119	0.869488536155	0.914004914005	0.888888888889	0.894280762565	0.0	0.920454545455	0.934604904632	0.917117117117	0.892933618844	0.847380410023	0.895569620253	0.910480349345
740RF3	0.926327193933	0.908536585366	0.900362318841	0.951162790698	0.935064935065	0.910041841004	0.92841163311	0.919937205651	0.901923076923	1.0	0.924019607843	0.934579439252	0.916666666667	0.92118226601	0.890020366599	0.911371237458	0.88693957115	0.831147540984	0.901869158879	0.928504233302	0.88790560472	0.922297297297	0.909090909091	0.898454746137	0.929914529915	0.93370681606	0.919003115265	0.922239502333	0.905376344086	0.891808346213	0.889880952381	0.925	0.923611111111	0.918486171761	0.920454545455	0.0	0.890380313199	0.823333333333	0.94926199262	0.937391304348	0.91646778043	0.921428571429
740RF2	0.940915805022	0.927184466019	0.893687707641	0.952662721893	0.936585365854	0.897321428571	0.903743315508	0.927461139896	0.90405904059	1.0	0.877551020408	0.883435582822	0.847133757962	0.868965517241	0.902834008097	0.919770773639	0.875	0.891414141414	0.873563218391	0.956574185766	0.918918918919	0.923076923077	0.904761904762	0.869346733668	0.933333333333	0.959232613909	0.943526170799	0.93112244898	0.901869158879	0.906172839506	0.912442396313	0.946980854197	0.908571428571	0.938914027149	0.934604904632	0.890380313199	0.0	0.872062663185	0.962829736211	0.926751592357	0.88198757764	0.928571428571
740RF1	0.924593967517	0.916943521595	0.900809716599	0.94262295082	0.937965260546	0.8961352657	0.927648578811	0.901408450704	0.912017167382	1.0	0.919308357349	0.886363636364	0.910863509749	0.915942028986	0.899313501144	0.88614800759	0.878318584071	0.857394366197	0.911528150134	0.941929133858	0.890675241158	0.933085501859	0.905472636816	0.8671875	0.912959381044	0.929493545184	0.921633554084	0.941077441077	0.890274314214	0.866319444444	0.885620915033	0.934331797235	0.919137466307	0.908360128617	0.917117117117	0.823333333333	0.872062663185	0.0	0.946078431373	0.933723196881	0.892045454545	0.904665314402
TMI2	0.902340597256	0.912825651303	0.908277404922	0.973717146433	0.938347718866	0.936678614098	0.954377311961	0.945109780439	0.969298245614	1.0	0.958762886598	0.953045685279	0.955640050697	0.960051546392	0.937209302326	0.931937172775	0.946188340807	0.940254652302	0.964197530864	0.912761355443	0.912875121007	0.926439232409	0.956989247312	0.921739130435	0.94261424017	0.928368794326	0.931818181818	0.932663316583	0.929268292683	0.879256965944	0.897131552918	0.915335463259	0.950943396226	0.922480620155	0.892933618844	0.94926199262	0.962829736211	0.946078431373	0.0	0.911111111111	0.952926208651	0.94696969697
TMI3	0.896551724138	0.886	0.854219948849	0.960854092527	0.886287625418	0.916167664671	0.922558922559	0.931313131313	0.932642487047	1.0	0.897637795276	0.916058394161	0.931407942238	0.935114503817	0.890804597701	0.918681318681	0.901333333333	0.938697318008	0.920138888889	0.905027932961	0.875236294896	0.851318944844	0.91167192429	0.896103896104	0.931350114416	0.943010752688	0.908415841584	0.880503144654	0.870967741935	0.88622754491	0.884030418251	0.917861799218	0.887272727273	0.918518518519	0.847380410023	0.937391304348	0.926751592357	0.933723196881	0.911111111111	0.0	0.919413919414	0.937947494033
1KM1	0.955108359133	0.930481283422	0.889312977099	0.875	0.886075949367	0.82183908046	0.835714285714	0.879518072289	0.914893617021	1.0	0.828571428571	0.715596330275	0.780701754386	0.742268041237	0.837563451777	0.875838926174	0.840909090909	0.912328767123	0.824427480916	0.967377666248	0.918518518519	0.923076923077	0.817610062893	0.78	0.896797153025	0.962311557789	0.956834532374	0.943977591036	0.83734939759	0.89226519337	0.886010362694	0.941823899371	0.81746031746	0.899484536082	0.895569620253	0.91646778043	0.88198757764	0.892045454545	0.952926208651	0.919413919414	0.0	0.843373493976
2KM1	0.953045685279	0.936170212766	0.911111111111	0.903846153846	0.913333333333	0.858520900322	0.857664233577	0.87012987013	0.939790575916	1.0	0.925196850394	0.835341365462	0.857707509881	0.861924686192	0.85498489426	0.872093023256	0.896457765668	0.927450980392	0.865671641791	0.956008583691	0.921100917431	0.936936936937	0.888157894737	0.84375	0.888888888889	0.955032119914	0.949579831933	0.933198380567	0.914556962025	0.906746031746	0.90359168242	0.928385416667	0.89667896679	0.892514395393	0.910480349345	0.921428571429	0.928571428571	0.904665314402	0.94696969697	0.937947494033	0.843373493976	0.0
