it	l_0	l_1	l_2	l_3	l_4	l_5	l_6	l_7	l_8	l_9	l_10	l_11	l_12	l_13	l_14	l_15	l_16	l_17	l_18	l_19	l_20	l_21	l_22	l_23	l_24	l_25	l_26	l_27	l_28	l_29	l_30	l_31	l_32	l_33	l_34	l_35	l_36	l_37	l_38	l_39	l_40	l_41	l_42	l_43	l_44	l_45	l_46	l_47	l_48	l_49	l_50	l_51	l_52	l_53	m_0	m_1	m_2	m_3	m_4	m_5	m_6	m_7	m_8	m_9	m_10	m_11	m_12	m_13	m_14	m_15	m_16	m_17	m_18	m_19	m_20	m_21	m_22	m_23	m_24	m_25	m_26	m_27	m_28	m_29	m_30	m_31	m_32	m_33	m_34	m_35	m_36	m_37	m_38	m_39	m_40	m_41	m_42	m_43	m_44	m_45	m_46	m_47	m_48	m_49	m_50	m_51	m_52	m_53	r_0	r_1	r_2	r_3	r_4	r_5	r_6	r_7	r_8	r_9	r_10	r_11	r_12	r_13	r_14	r_15	r_16	r_17	r_18	r_19	r_20	r_21	r_22	r_23	r_24	r_25	r_26	r_27	r_28	r_29	r_30	r_31	r_32	r_33	r_34	r_35	r_36	r_37	r_38	r_39	r_40	r_41	r_42	r_43	r_44	r_45	r_46	r_47	r_48	r_49	r_50	r_51	r_52	r_53	
0	0.28556899172234762	0.28556899172234762	0.28556899172234762	0.28556899172234762	0.28556899172234762	0.28556899172234762	0.28556899172234762	0.28556899172234762	0.28556899172234762	0.28556899172234762	0.28556899172234762	0.28556899172234762	0.28556899172234762	0.28556899172234762	0.28556899172234762	0.28556899172234762	0.28556899172234762	0.28556899172234762	0.28556899172234762	0.28556899172234762	0.28556899172234762	0.28556899172234762	0.28556899172234762	0.28556899172234762	0.28556899172234762	0.28556899172234762	0.28556899172234762	0.28556899172234762	0.28556899172234762	0.28556899172234762	0.28556899172234762	0.28556899172234762	0.28556899172234762	0.28556899172234762	0.28556899172234762	0.28556899172234762	0.28556899172234762	0.28556899172234762	0.28556899172234762	0.28556899172234762	0.28556899172234762	0.28556899172234762	0.28556899172234762	0.28556899172234762	0.28556899172234762	0.28556899172234762	0.28556899172234762	0.28556899172234762	0.28556899172234762	0.28556899172234762	0.28556899172234762	0.28556899172234762	0.28556899172234762	0.28556899172234762	0.18801402786635749	0.18801402786635749	0.18801402786635749	0.18801402786635749	0.18801402786635749	0.18801402786635749	0.18801402786635749	0.18801402786635749	0.18801402786635749	0.18801402786635749	0.18801402786635749	0.18801402786635749	0.18801402786635749	0.18801402786635749	0.18801402786635749	0.18801402786635749	0.18801402786635749	0.18801402786635749	0.18801402786635749	0.18801402786635749	0.18801402786635749	0.18801402786635749	0.18801402786635749	0.18801402786635749	0.18801402786635749	0.18801402786635749	0.18801402786635749	0.18801402786635749	0.18801402786635749	0.18801402786635749	0.18801402786635749	0.18801402786635749	0.18801402786635749	0.18801402786635749	0.18801402786635749	0.18801402786635749	0.18801402786635749	0.18801402786635749	0.18801402786635749	0.18801402786635749	0.18801402786635749	0.18801402786635749	0.18801402786635749	0.18801402786635749	0.18801402786635749	0.18801402786635749	0.18801402786635749	0.18801402786635749	0.18801402786635749	0.18801402786635749	0.18801402786635749	0.18801402786635749	0.18801402786635749	0.18801402786635749	0.097554963855990134	0.097554963855990134	0.097554963855990134	0.097554963855990134	0.097554963855990134	0.097554963855990134	0.097554963855990134	0.097554963855990134	0.097554963855990134	0.097554963855990134	0.097554963855990134	0.097554963855990134	0.097554963855990134	0.097554963855990134	0.097554963855990134	0.097554963855990134	0.097554963855990134	0.097554963855990134	0.097554963855990134	0.097554963855990134	0.097554963855990134	0.097554963855990134	0.097554963855990134	0.097554963855990134	0.097554963855990134	0.097554963855990134	0.097554963855990134	0.097554963855990134	0.097554963855990134	0.097554963855990134	0.097554963855990134	0.097554963855990134	0.097554963855990134	0.097554963855990134	0.097554963855990134	0.097554963855990134	0.097554963855990134	0.097554963855990134	0.097554963855990134	0.097554963855990134	0.097554963855990134	0.097554963855990134	0.097554963855990134	0.097554963855990134	0.097554963855990134	0.097554963855990134	0.097554963855990134	0.097554963855990134	0.097554963855990134	0.097554963855990134	0.097554963855990134	0.097554963855990134	0.097554963855990134	0.097554963855990134
1000	0.17562052165386047	0.17562052165386047	0.17562052165386047	0.17562052165386047	0.17562052165386047	0.17562052165386047	0.17562052165386047	0.17562052165386047	0.17562052165386047	0.17562052165386047	0.17562052165386047	0.17562052165386047	0.17562052165386047	0.17562052165386047	0.17562052165386047	0.17562052165386047	0.17562052165386047	0.17562052165386047	0.17562052165386047	0.17562052165386047	0.17562052165386047	0.17562052165386047	0.17562052165386047	0.17562052165386047	0.17562052165386047	0.17562052165386047	0.17562052165386047	0.17562052165386047	0.17562052165386047	0.17562052165386047	0.17562052165386047	0.17562052165386047	0.17562052165386047	0.17562052165386047	0.17562052165386047	0.17562052165386047	0.17562052165386047	0.17562052165386047	0.17562052165386047	0.17562052165386047	0.17562052165386047	0.17562052165386047	0.17562052165386047	0.17562052165386047	0.17562052165386047	0.17562052165386047	0.17562052165386047	0.17562052165386047	0.17562052165386047	0.17562052165386047	0.17562052165386047	0.17562052165386047	0.17562052165386047	0.17562052165386047	0.17506957180889801	0.17506957180889801	0.17506957180889801	0.17506957180889801	0.17506957180889801	0.17506957180889801	0.17506957180889801	0.17506957180889801	0.17506957180889801	0.17506957180889801	0.17506957180889801	0.17506957180889801	0.17506957180889801	0.17506957180889801	0.17506957180889801	0.17506957180889801	0.17506957180889801	0.17506957180889801	0.17506957180889801	0.17506957180889801	0.17506957180889801	0.17506957180889801	0.17506957180889801	0.17506957180889801	0.17506957180889801	0.17506957180889801	0.17506957180889801	0.17506957180889801	0.17506957180889801	0.17506957180889801	0.17506957180889801	0.17506957180889801	0.17506957180889801	0.17506957180889801	0.17506957180889801	0.17506957180889801	0.17506957180889801	0.17506957180889801	0.17506957180889801	0.17506957180889801	0.17506957180889801	0.17506957180889801	0.17506957180889801	0.17506957180889801	0.17506957180889801	0.17506957180889801	0.17506957180889801	0.17506957180889801	0.17506957180889801	0.17506957180889801	0.17506957180889801	0.17506957180889801	0.17506957180889801	0.17506957180889801	0.00055094984496245614	0.00055094984496245614	0.00055094984496245614	0.00055094984496245614	0.00055094984496245614	0.00055094984496245614	0.00055094984496245614	0.00055094984496245614	0.00055094984496245614	0.00055094984496245614	0.00055094984496245614	0.00055094984496245614	0.00055094984496245614	0.00055094984496245614	0.00055094984496245614	0.00055094984496245614	0.00055094984496245614	0.00055094984496245614	0.00055094984496245614	0.00055094984496245614	0.00055094984496245614	0.00055094984496245614	0.00055094984496245614	0.00055094984496245614	0.00055094984496245614	0.00055094984496245614	0.00055094984496245614	0.00055094984496245614	0.00055094984496245614	0.00055094984496245614	0.00055094984496245614	0.00055094984496245614	0.00055094984496245614	0.00055094984496245614	0.00055094984496245614	0.00055094984496245614	0.00055094984496245614	0.00055094984496245614	0.00055094984496245614	0.00055094984496245614	0.00055094984496245614	0.00055094984496245614	0.00055094984496245614	0.00055094984496245614	0.00055094984496245614	0.00055094984496245614	0.00055094984496245614	0.00055094984496245614	0.00055094984496245614	0.00055094984496245614	0.00055094984496245614	0.00055094984496245614	0.00055094984496245614	0.00055094984496245614
2000	0.17274715434765062	0.17274715434765062	0.17274715434765062	0.17274715434765062	0.17274715434765062	0.17274715434765062	0.17274715434765062	0.17274715434765062	0.17274715434765062	0.17274715434765062	0.17274715434765062	0.17274715434765062	0.13584097688847804	0.13584097688847804	0.13584097688847804	0.13584097688847804	0.13584097688847804	0.13584097688847804	0.15625285112541878	0.15625285112541878	0.15625285112541878	0.15625285112541878	0.15625285112541878	0.15625285112541878	0.15625285112541878	0.15625285112541878	0.15625285112541878	0.15625285112541878	0.15625285112541878	0.15625285112541878	0.15625285112541878	0.33213575252942179	0.33213575252942179	0.33213575252942179	0.33213575252942179	0.33213575252942179	0.33213575252942179	0.33213575252942179	0.33213575252942179	0.33213575252942179	0.33213575252942179	0.33213575252942179	0.33213575252942179	0.33213575252942179	0.33213575252942179	0.33213575252942179	0.33213575252942179	0.33213575252942179	0.33213575252942179	0.33213575252942179	0.33213575252942179	0.33213575252942179	0.33213575252942179	0.33213575252942179	0.51716509363747454	0.51716509363747454	0.51716509363747454	0.51716509363747454	0.51716509363747454	0.12249903130198948	0.12249903130198948	0.12249903130198948	0.12249903130198948	0.12249903130198948	0.12249903130198948	0.12249903130198948	0.12249903130198948	0.12249903130198948	0.12249903130198948	0.12249903130198948	0.088585902181974444	0.088585902181974444	0.088585902181974444	0.088585902181974444	0.088585902181974444	0.088585902181974444	0.088585902181974444	0.088585902181974444	0.088585902181974444	0.088585902181974444	0.088585902181974444	0.088585902181974444	0.088585902181974444	0.088585902181974444	0.088585902181974444	0.088585902181974444	0.088585902181974444	0.088585902181974444	0.088585902181974444	0.088585902181974444	0.088585902181974444	0.088585902181974444	0.088585902181974444	0.088585902181974444	0.088585902181974444	0.088585902181974444	0.088585902181974444	0.088585902181974444	0.088585902181974444	0.088585902181974444	0.088585902181974444	0.088585902181974444	0.088585902181974444	0.088585902181974444	0.088585902181974444	0.088585902181974444	0.088585902181974444	0.088585902181974444	-0.34441793928982389	-0.34441793928982389	-0.34441793928982389	-0.34441793928982389	-0.34441793928982389	0.050248123045661133	0.050248123045661133	0.050248123045661133	0.050248123045661133	0.050248123045661133	0.050248123045661133	0.050248123045661133	0.01334194558648856	0.01334194558648856	0.01334194558648856	0.01334194558648856	0.0472550747065036	0.0472550747065036	0.067666948943444341	0.067666948943444341	0.067666948943444341	0.067666948943444341	0.067666948943444341	0.067666948943444341	0.067666948943444341	0.067666948943444341	0.067666948943444341	0.067666948943444341	0.067666948943444341	0.067666948943444341	0.067666948943444341	0.24354985034744736	0.24354985034744736	0.24354985034744736	0.24354985034744736	0.24354985034744736	0.24354985034744736	0.24354985034744736	0.24354985034744736	0.24354985034744736	0.24354985034744736	0.24354985034744736	0.24354985034744736	0.24354985034744736	0.24354985034744736	0.24354985034744736	0.24354985034744736	0.24354985034744736	0.24354985034744736	0.24354985034744736	0.24354985034744736	0.24354985034744736	0.24354985034744736	0.24354985034744736
3000	0.19849378089317019	0.19849378089317019	0.19849378089317019	0.19849378089317019	0.19849378089317019	0.19849378089317019	0.11156034198621548	0.11156034198621548	0.11156034198621548	0.11156034198621548	0.11156034198621548	0.11156034198621548	0.11156034198621548	0.11156034198621548	0.11156034198621548	0.11156034198621548	0.11156034198621548	0.11156034198621548	0.15996374799912191	0.15996374799912191	0.15996374799912191	0.15996374799912191	0.15996374799912191	0.15996374799912191	0.15996374799912191	0.15996374799912191	0.15996374799912191	0.15996374799912191	0.15996374799912191	0.15996374799912191	0.15996374799912191	0.15996374799912191	0.25647064181906587	0.25647064181906587	0.25647064181906587	0.25647064181906587	0.25647064181906587	0.25647064181906587	0.25647064181906587	0.25647064181906587	0.25647064181906587	0.25647064181906587	0.25647064181906587	0.25647064181906587	0.25647064181906587	0.25647064181906587	0.25647064181906587	0.25647064181906587	0.25647064181906587	0.25647064181906587	0.25647064181906587	0.25647064181906587	0.25647064181906587	0.25647064181906587	0.4208496460552254	0.4208496460552254	0.4208496460552254	0.4208496460552254	0.4208496460552254	0.10953481295533782	0.10953481295533782	0.10953481295533782	0.10953481295533782	0.10953481295533782	0.10953481295533782	0.10953481295533782	0.10953481295533782	0.10953481295533782	0.10953481295533782	0.10953481295533782	0.10953481295533782	0.10953481295533782	0.10953481295533782	0.10953481295533782	0.10953481295533782	0.10953481295533782	0.10953481295533782	0.072635395056679888	0.072635395056679888	0.072635395056679888	0.072635395056679888	0.072635395056679888	0.072635395056679888	0.072635395056679888	0.072635395056679888	0.072635395056679888	0.072635395056679888	0.072635395056679888	0.072635395056679888	0.072635395056679888	0.072635395056679888	0.072635395056679888	0.072635395056679888	0.072635395056679888	0.072635395056679888	0.072635395056679888	0.072635395056679888	0.072635395056679888	0.072635395056679888	0.072635395056679888	0.072635395056679888	0.072635395056679888	0.072635395056679888	0.072635395056679888	0.072635395056679888	0.072635395056679888	0.072635395056679888	0.072635395056679888	-0.22235586516205522	-0.22235586516205522	-0.22235586516205522	-0.22235586516205522	-0.22235586516205522	0.088958967937832367	0.0020255290308776597	0.0020255290308776597	0.0020255290308776597	0.0020255290308776597	0.0020255290308776597	0.0020255290308776597	0.0020255290308776597	0.0020255290308776597	0.0020255290308776597	0.0020255290308776597	0.0020255290308776597	0.0020255290308776597	0.050428935043784096	0.050428935043784096	0.050428935043784096	0.050428935043784096	0.050428935043784096	0.087328352942442025	0.087328352942442025	0.087328352942442025	0.087328352942442025	0.087328352942442025	0.087328352942442025	0.087328352942442025	0.087328352942442025	0.087328352942442025	0.183835246762386	0.183835246762386	0.183835246762386	0.183835246762386	0.183835246762386	0.183835246762386	0.183835246762386	0.183835246762386	0.183835246762386	0.183835246762386	0.183835246762386	0.183835246762386	0.183835246762386	0.183835246762386	0.183835246762386	0.183835246762386	0.183835246762386	0.183835246762386	0.183835246762386	0.183835246762386	0.183835246762386	0.183835246762386
4000	0.28063926485234664	0.28063926485234664	0.28063926485234664	0.28063926485234664	0.28063926485234664	0.28063926485234664	0.28063926485234664	0.07460037931214282	0.07460037931214282	0.07460037931214282	0.07460037931214282	0.07460037931214282	0.07460037931214282	0.07460037931214282	0.07460037931214282	0.07460037931214282	0.07460037931214282	0.07460037931214282	0.1212158053919889	0.1212158053919889	0.1212158053919889	0.1212158053919889	0.1212158053919889	0.1212158053919889	0.1212158053919889	0.1212158053919889	0.1212158053919889	0.1212158053919889	0.1212158053919889	0.1212158053919889	0.1212158053919889	0.1212158053919889	0.22145185099490583	0.22145185099490583	0.22145185099490583	0.22145185099490583	0.22145185099490583	0.22145185099490583	0.22145185099490583	0.22145185099490583	0.22145185099490583	0.22145185099490583	0.22145185099490583	0.22145185099490583	0.22145185099490583	0.22145185099490583	0.22145185099490583	0.22145185099490583	0.22145185099490583	0.22145185099490583	0.22145185099490583	0.22145185099490583	0.22145185099490583	0.22145185099490583	0.40075129370415513	0.40075129370415513	0.40075129370415513	0.40075129370415513	0.40075129370415513	0.098425271375312345	0.098425271375312345	0.098425271375312345	0.098425271375312345	0.098425271375312345	0.098425271375312345	0.098425271375312345	0.098425271375312345	0.098425271375312345	0.098425271375312345	0.098425271375312345	0.098425271375312345	0.098425271375312345	0.098425271375312345	0.098425271375312345	0.098425271375312345	0.098425271375312345	0.098425271375312345	0.081405077312600493	0.081405077312600493	0.081405077312600493	0.081405077312600493	0.081405077312600493	0.081405077312600493	0.081405077312600493	0.081405077312600493	0.081405077312600493	0.081405077312600493	0.081405077312600493	0.081405077312600493	0.081405077312600493	0.081405077312600493	0.081405077312600493	0.081405077312600493	0.081405077312600493	0.081405077312600493	0.081405077312600493	0.081405077312600493	0.081405077312600493	0.081405077312600493	0.081405077312600493	0.081405077312600493	0.081405077312600493	0.081405077312600493	0.081405077312600493	0.081405077312600493	0.081405077312600493	0.081405077312600493	0.081405077312600493	-0.12011202885180849	-0.12011202885180849	-0.12011202885180849	-0.12011202885180849	-0.12011202885180849	0.18221399347703429	0.18221399347703429	-0.023824892063169525	-0.023824892063169525	-0.023824892063169525	-0.023824892063169525	-0.023824892063169525	-0.023824892063169525	-0.023824892063169525	-0.023824892063169525	-0.023824892063169525	-0.023824892063169525	-0.023824892063169525	0.02279053401667655	0.02279053401667655	0.02279053401667655	0.02279053401667655	0.02279053401667655	0.039810728079388402	0.039810728079388402	0.039810728079388402	0.039810728079388402	0.039810728079388402	0.039810728079388402	0.039810728079388402	0.039810728079388402	0.039810728079388402	0.14004677368230534	0.14004677368230534	0.14004677368230534	0.14004677368230534	0.14004677368230534	0.14004677368230534	0.14004677368230534	0.14004677368230534	0.14004677368230534	0.14004677368230534	0.14004677368230534	0.14004677368230534	0.14004677368230534	0.14004677368230534	0.14004677368230534	0.14004677368230534	0.14004677368230534	0.14004677368230534	0.14004677368230534	0.14004677368230534	0.14004677368230534	0.14004677368230534
5000	0.27061327411196218	0.27061327411196218	0.27061327411196218	0.27061327411196218	0.27061327411196218	0.27061327411196218	0.049158977540610639	0.049158977540610639	0.049158977540610639	0.049158977540610639	0.049158977540610639	0.049158977540610639	0.049158977540610639	0.049158977540610639	0.049158977540610639	0.049158977540610639	0.049158977540610639	0.16737501322212953	0.16737501322212953	0.16737501322212953	0.16737501322212953	0.16737501322212953	0.16737501322212953	0.16737501322212953	0.16737501322212953	0.16737501322212953	0.16737501322212953	0.16737501322212953	0.16737501322212953	0.16737501322212953	0.21216655935936554	0.21216655935936554	0.21216655935936554	0.21216655935936554	0.21216655935936554	0.21216655935936554	0.21216655935936554	0.21216655935936554	0.21216655935936554	0.21216655935936554	0.21216655935936554	0.21216655935936554	0.21216655935936554	0.21216655935936554	0.21216655935936554	0.21216655935936554	0.21216655935936554	0.21216655935936554	0.21216655935936554	0.21216655935936554	0.21216655935936554	0.21216655935936554	0.21216655935936554	0.21216655935936554	0.39013075035645506	0.39013075035645506	0.39013075035645506	0.39013075035645506	0.39013075035645506	0.10462791677471645	0.10462791677471645	0.10462791677471645	0.10462791677471645	0.10462791677471645	0.10462791677471645	0.10462791677471645	0.10462791677471645	0.10462791677471645	0.10462791677471645	0.10462791677471645	0.10462791677471645	0.10462791677471645	0.10462791677471645	0.10462791677471645	0.10462791677471645	0.10462791677471645	0.10462791677471645	0.083818027724428965	0.083818027724428965	0.083818027724428965	0.083818027724428965	0.083818027724428965	0.083818027724428965	0.083818027724428965	0.083818027724428965	0.083818027724428965	0.083818027724428965	0.083818027724428965	0.083818027724428965	0.083818027724428965	0.083818027724428965	0.083818027724428965	0.083818027724428965	0.083818027724428965	0.083818027724428965	0.083818027724428965	0.083818027724428965	0.083818027724428965	0.083818027724428965	0.083818027724428965	0.083818027724428965	0.083818027724428965	0.083818027724428965	0.083818027724428965	0.083818027724428965	0.083818027724428965	0.083818027724428965	0.083818027724428965	-0.11951747624449288	-0.11951747624449288	-0.11951747624449288	-0.11951747624449288	-0.11951747624449288	0.16598535733724573	-0.055468939234105806	-0.055468939234105806	-0.055468939234105806	-0.055468939234105806	-0.055468939234105806	-0.055468939234105806	-0.055468939234105806	-0.055468939234105806	-0.055468939234105806	-0.055468939234105806	-0.055468939234105806	0.062747096447413081	0.062747096447413081	0.062747096447413081	0.062747096447413081	0.062747096447413081	0.062747096447413081	0.083556985497700562	0.083556985497700562	0.083556985497700562	0.083556985497700562	0.083556985497700562	0.083556985497700562	0.083556985497700562	0.12834853163493659	0.12834853163493659	0.12834853163493659	0.12834853163493659	0.12834853163493659	0.12834853163493659	0.12834853163493659	0.12834853163493659	0.12834853163493659	0.12834853163493659	0.12834853163493659	0.12834853163493659	0.12834853163493659	0.12834853163493659	0.12834853163493659	0.12834853163493659	0.12834853163493659	0.12834853163493659	0.12834853163493659	0.12834853163493659	0.12834853163493659	0.12834853163493659	0.12834853163493659	0.12834853163493659
6000	0.23318282060060166	0.23318282060060166	0.23318282060060166	0.23318282060060166	0.23318282060060166	0.070857373559660389	0.070857373559660389	0.070857373559660389	0.070857373559660389	0.070857373559660389	0.070857373559660389	0.070857373559660389	0.070857373559660389	0.070857373559660389	0.070857373559660389	0.070857373559660389	0.070857373559660389	0.070857373559660389	0.070857373559660389	0.18080962969006797	0.18080962969006797	0.18080962969006797	0.18080962969006797	0.18080962969006797	0.18080962969006797	0.18080962969006797	0.18080962969006797	0.18080962969006797	0.18080962969006797	0.18080962969006797	0.18080962969006797	0.18080962969006797	0.18080962969006797	0.47813255253999182	0.47813255253999182	0.47813255253999182	0.47813255253999182	0.47813255253999182	0.47813255253999182	0.47813255253999182	0.47813255253999182	0.47813255253999182	0.47813255253999182	0.47813255253999182	0.47813255253999182	0.47813255253999182	0.47813255253999182	0.47813255253999182	0.47813255253999182	0.47813255253999182	0.47813255253999182	0.47813255253999182	0.47813255253999182	0.47813255253999182	0.4337076013020027	0.4337076013020027	0.4337076013020027	0.4337076013020027	0.4337076013020027	0.1062416985639614	0.1062416985639614	0.1062416985639614	0.1062416985639614	0.1062416985639614	0.1062416985639614	0.1062416985639614	0.1062416985639614	0.1062416985639614	0.1062416985639614	0.1062416985639614	0.1062416985639614	0.1062416985639614	0.081804986677877098	0.081804986677877098	0.081804986677877098	0.081804986677877098	0.081804986677877098	0.081804986677877098	0.081804986677877098	0.081804986677877098	0.081804986677877098	0.081804986677877098	0.081804986677877098	0.081804986677877098	0.081804986677877098	0.081804986677877098	0.081804986677877098	0.081804986677877098	0.081804986677877098	0.081804986677877098	0.081804986677877098	0.081804986677877098	0.081804986677877098	0.081804986677877098	0.081804986677877098	0.081804986677877098	0.081804986677877098	0.081804986677877098	0.081804986677877098	0.081804986677877098	0.081804986677877098	0.081804986677877098	0.081804986677877098	0.081804986677877098	0.081804986677877098	0.081804986677877098	0.081804986677877098	0.081804986677877098	-0.20052478070140103	-0.20052478070140103	-0.20052478070140103	-0.20052478070140103	-0.20052478070140103	-0.035384325004301012	-0.035384325004301012	-0.035384325004301012	-0.035384325004301012	-0.035384325004301012	-0.035384325004301012	-0.035384325004301012	-0.035384325004301012	-0.035384325004301012	-0.035384325004301012	-0.035384325004301012	-0.035384325004301012	-0.035384325004301012	-0.010947613118216709	0.099004643012190877	0.099004643012190877	0.099004643012190877	0.099004643012190877	0.099004643012190877	0.099004643012190877	0.099004643012190877	0.099004643012190877	0.099004643012190877	0.099004643012190877	0.099004643012190877	0.099004643012190877	0.099004643012190877	0.099004643012190877	0.39632756586211471	0.39632756586211471	0.39632756586211471	0.39632756586211471	0.39632756586211471	0.39632756586211471	0.39632756586211471	0.39632756586211471	0.39632756586211471	0.39632756586211471	0.39632756586211471	0.39632756586211471	0.39632756586211471	0.39632756586211471	0.39632756586211471	0.39632756586211471	0.39632756586211471	0.39632756586211471	0.39632756586211471	0.39632756586211471	0.39632756586211471
7000	0.37590868819634971	0.37590868819634971	0.37590868819634971	0.37590868819634971	0.37590868819634971	0.087913796751121973	0.087913796751121973	0.087913796751121973	0.087913796751121973	0.087913796751121973	0.087913796751121973	0.087913796751121973	0.087913796751121973	0.087913796751121973	0.087913796751121973	0.087913796751121973	0.087913796751121973	0.087913796751121973	0.087913796751121973	0.087913796751121973	0.087913796751121973	0.087913796751121973	0.087913796751121973	0.087913796751121973	0.087913796751121973	0.087913796751121973	0.09417401697891338	0.09417401697891338	0.09417401697891338	0.09417401697891338	0.09417401697891338	0.09417401697891338	0.09417401697891338	0.09417401697891338	0.09417401697891338	0.09417401697891338	0.09417401697891338	0.09417401697891338	0.09417401697891338	0.09417401697891338	0.09417401697891338	0.09417401697891338	0.14455776334136411	0.14455776334136411	0.14455776334136411	0.14455776334136411	0.14455776334136411	0.14455776334136411	0.14455776334136411	0.14455776334136411	0.14455776334136411	0.14455776334136411	0.14455776334136411	0.14455776334136411	0.46247386576862204	0.46247386576862204	0.46247386576862204	0.46247386576862204	0.46247386576862204	0.46247386576862204	0.11317642896477528	0.11317642896477528	0.11317642896477528	0.11317642896477528	0.11317642896477528	0.11317642896477528	0.11317642896477528	0.11317642896477528	0.11317642896477528	0.11317642896477528	0.11317642896477528	0.0788565003756376	0.0788565003756376	0.0788565003756376	0.0788565003756376	0.0788565003756376	0.0788565003756376	0.0788565003756376	0.0788565003756376	0.0788565003756376	0.0788565003756376	0.0788565003756376	0.0788565003756376	0.0788565003756376	0.0788565003756376	0.0788565003756376	0.0788565003756376	0.0788565003756376	0.0788565003756376	0.0788565003756376	0.0788565003756376	0.0788565003756376	0.0788565003756376	0.0788565003756376	0.0788565003756376	0.0788565003756376	0.0788565003756376	0.0788565003756376	0.0788565003756376	0.0788565003756376	0.0788565003756376	0.0788565003756376	0.0788565003756376	0.0788565003756376	0.0788565003756376	0.0788565003756376	0.0788565003756376	0.0788565003756376	-0.086565177572272334	-0.086565177572272334	-0.086565177572272334	-0.086565177572272334	-0.086565177572272334	-0.37456006901750005	-0.02526263221365331	-0.02526263221365331	-0.02526263221365331	-0.02526263221365331	-0.02526263221365331	-0.02526263221365331	-0.02526263221365331	-0.02526263221365331	-0.02526263221365331	-0.02526263221365331	-0.02526263221365331	0.0090572963754843722	0.0090572963754843722	0.0090572963754843722	0.0090572963754843722	0.0090572963754843722	0.0090572963754843722	0.0090572963754843722	0.0090572963754843722	0.0090572963754843722	0.01531751660327578	0.01531751660327578	0.01531751660327578	0.01531751660327578	0.01531751660327578	0.01531751660327578	0.01531751660327578	0.01531751660327578	0.01531751660327578	0.01531751660327578	0.01531751660327578	0.01531751660327578	0.01531751660327578	0.01531751660327578	0.01531751660327578	0.01531751660327578	0.065701262965726509	0.065701262965726509	0.065701262965726509	0.065701262965726509	0.065701262965726509	0.065701262965726509	0.065701262965726509	0.065701262965726509	0.065701262965726509	0.065701262965726509	0.065701262965726509	0.065701262965726509
8000	0.36260604532882157	0.36260604532882157	0.36260604532882157	0.36260604532882157	0.36260604532882157	0.098537089774420675	0.098537089774420675	0.098537089774420675	0.098537089774420675	0.098537089774420675	0.098537089774420675	0.098537089774420675	0.098537089774420675	0.098537089774420675	0.098537089774420675	0.098537089774420675	0.098537089774420675	0.098537089774420675	0.098537089774420675	0.098537089774420675	0.098537089774420675	0.098537089774420675	0.098537089774420675	0.098537089774420675	0.098537089774420675	0.098537089774420675	0.098537089774420675	0.098537089774420675	0.098537089774420675	0.098537089774420675	0.20187280193423091	0.20187280193423091	0.20187280193423091	0.20187280193423091	0.20187280193423091	0.20187280193423091	0.20187280193423091	0.20187280193423091	0.20187280193423091	0.20187280193423091	0.20187280193423091	0.20187280193423091	0.18199226703375121	0.18199226703375121	0.18199226703375121	0.18199226703375121	0.18199226703375121	0.18199226703375121	0.18199226703375121	0.18199226703375121	0.18199226703375121	0.18199226703375121	0.18199226703375121	0.18199226703375121	0.79668288190704173	0.79668288190704173	0.24633263382241519	0.24633263382241519	0.24633263382241519	0.24633263382241519	0.087464631376324625	0.087464631376324625	0.087464631376324625	0.087464631376324625	0.087464631376324625	0.087464631376324625	0.087464631376324625	0.087464631376324625	0.087464631376324625	0.087464631376324625	0.087464631376324625	0.087464631376324625	0.087464631376324625	0.087464631376324625	0.087464631376324625	0.087464631376324625	0.087464631376324625	0.087464631376324625	0.087464631376324625	0.087464631376324625	0.087464631376324625	0.087464631376324625	0.087464631376324625	0.087464631376324625	0.087464631376324625	0.087464631376324625	0.087464631376324625	0.087464631376324625	0.087464631376324625	0.087464631376324625	0.087464631376324625	0.087464631376324625	0.087464631376324625	0.087464631376324625	0.087464631376324625	0.087464631376324625	0.087464631376324625	0.087464631376324625	0.087464631376324625	0.087464631376324625	0.087464631376324625	0.087464631376324625	0.087464631376324625	0.087464631376324625	0.087464631376324625	0.087464631376324625	0.087464631376324625	0.087464631376324625	-0.43407683657822016	-0.43407683657822016	0.11627341150640638	0.11627341150640638	0.11627341150640638	-0.1477955440479945	0.011072458398096049	0.011072458398096049	0.011072458398096049	0.011072458398096049	0.011072458398096049	0.011072458398096049	0.011072458398096049	0.011072458398096049	0.011072458398096049	0.011072458398096049	0.011072458398096049	0.011072458398096049	0.011072458398096049	0.011072458398096049	0.011072458398096049	0.011072458398096049	0.011072458398096049	0.011072458398096049	0.011072458398096049	0.011072458398096049	0.011072458398096049	0.011072458398096049	0.011072458398096049	0.011072458398096049	0.11440817055790628	0.11440817055790628	0.11440817055790628	0.11440817055790628	0.11440817055790628	0.11440817055790628	0.11440817055790628	0.11440817055790628	0.11440817055790628	0.11440817055790628	0.11440817055790628	0.11440817055790628	0.094527635657426584	0.094527635657426584	0.094527635657426584	0.094527635657426584	0.094527635657426584	0.094527635657426584	0.094527635657426584	0.094527635657426584	0.094527635657426584	0.094527635657426584	0.094527635657426584	0.094527635657426584
