# Constructed from biom file																																											
#OTU ID	pcrblank	negcontrol1	TMI3	PN1	PN3	PN2	500M2	500M3	500M1	340RF3	340RF2	340RF1	4KM1	2KM2	4KM2	4KM3	4RF1	4RF2	4RF3	1KM2	LB1	LB3	LB2	poscontrol1	1KM3	LF1	LF3	LF2	BRF2	BRF3	BRF1	MRB3	MRB2	MRB1	TMI1	740RF3	740RF2	740RF1	TMI2	2KM3	1KM1	2KM1	taxonomy
New.CleanUp.ReferenceOTU11289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	sc__Actinopterygii; c__Actinopteri; sc__Neopterygii; ic__Teleostei; o__Anguilliformes; so__NA; f__Muraenidae; g__Gymnothorax; s__Gymnothorax-unicolor
New.CleanUp.ReferenceOTU11301	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	sc__Actinopterygii; c__Actinopteri; sc__Neopterygii; ic__Teleostei; o__Labriformes; so__NA; f__Labridae; g__Thalassoma
New.CleanUp.ReferenceOTU11306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	sc__Actinopterygii; c__Actinopteri; sc__Neopterygii; ic__Teleostei; o__Mugiliformes; so__NA; f__Mugilidae; g__Oedalechilus; s__Oedalechilus-labiosus
New.CleanUp.ReferenceOTU11308	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Unassigned
New.CleanUp.ReferenceOTU11311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	sc__Actinopterygii; c__Actinopteri; sc__Neopterygii; ic__Teleostei; o__Carangiformes; so__NA; f__Carangidae; g__Trachurus; s__Trachurus-japonicus
New.CleanUp.ReferenceOTU11314	0	0	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	6	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	sc__Actinopterygii; c__Actinopteri; sc__Neopterygii; ic__Teleostei; o__Acanthuriformes; so__NA; f__Acanthuridae; g__Acanthurus
New.CleanUp.ReferenceOTU11315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	sc__Actinopterygii; c__Actinopteri; sc__Neopterygii; ic__Teleostei; o__Perciformes; so__Percoidei; f__Percidae; g__Etheostoma; s__Etheostoma-punctulatum
New.CleanUp.ReferenceOTU11325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	sc__Actinopterygii; c__Actinopteri; sc__Neopterygii; ic__Teleostei; o__Centrarchiformes; so__NA; f__Kyphosidae; g__Kyphosus
New.CleanUp.ReferenceOTU11330	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Unassigned
New.CleanUp.ReferenceOTU11333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Unassigned
New.CleanUp.ReferenceOTU11337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	sc__Actinopterygii; c__Actinopteri; sc__Neopterygii; ic__Teleostei; o__Acanthuriformes; so__NA
New.CleanUp.ReferenceOTU11354	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Unassigned
New.CleanUp.ReferenceOTU11356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	sc__Actinopterygii; c__Actinopteri; sc__Neopterygii; ic__Teleostei; o__Pempheriformes; so__NA; f__Pentacerotidae
New.CleanUp.ReferenceOTU11358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	sc__Actinopterygii; c__Actinopteri; sc__Neopterygii; ic__Teleostei; o__Acanthuriformes; so__NA; f__Acanthuridae; g__Acanthurus
New.CleanUp.ReferenceOTU11377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	sc__Actinopterygii; c__Actinopteri; sc__Neopterygii; ic__Teleostei; o__NA; so__NA; f__Embiotocidae; g__Embiotoca; s__Embiotoca-jacksoni
New.CleanUp.ReferenceOTU11384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	Unassigned
New.CleanUp.ReferenceOTU11392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	sc__Actinopterygii; c__Actinopteri; sc__Neopterygii; ic__Teleostei; o__Acanthuriformes; so__NA; f__Acanthuridae; g__Acanthurus
New.CleanUp.ReferenceOTU11396	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Unassigned
New.CleanUp.ReferenceOTU11399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	sc__Actinopterygii; c__Actinopteri; sc__Neopterygii; ic__Teleostei; o__Labriformes; so__NA; f__Labridae; g__Hemigymnus; s__Hemigymnus-melapterus
New.CleanUp.ReferenceOTU11401	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	sc__Actinopterygii; c__Actinopteri; sc__Neopterygii; ic__Teleostei; o__NA; so__NA; f__Pomacentridae; g__Abudefduf; s__Abudefduf-vaigiensis
New.CleanUp.ReferenceOTU11403	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Unassigned
New.CleanUp.ReferenceOTU11415	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	Unassigned
New.CleanUp.ReferenceOTU11416	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	sc__Actinopterygii; c__Actinopteri; sc__Neopterygii; ic__Teleostei; o__Chaetodontiformes; so__NA; f__Chaetodontidae; g__Chaetodon
New.CleanUp.ReferenceOTU11417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	sc__Actinopterygii; c__Actinopteri; sc__Neopterygii; ic__Teleostei; o__NA; so__NA; f__Embiotocidae; g__Embiotoca; s__Embiotoca-jacksoni
New.CleanUp.ReferenceOTU11424	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Unassigned
New.CleanUp.ReferenceOTU11425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Unassigned
New.CleanUp.ReferenceOTU11426	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	sc__Actinopterygii; c__Actinopteri; sc__Neopterygii; ic__Teleostei; o__Labriformes; so__NA; f__Labridae; g__Leptoscarus; s__Leptoscarus-vaigiensis
New.CleanUp.ReferenceOTU11427	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	Unassigned
New.CleanUp.ReferenceOTU11429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	sc__Actinopterygii; c__Actinopteri; sc__Neopterygii; ic__Teleostei; o__Centrarchiformes; so__NA; f__Kyphosidae; g__Labracoglossa; s__Labracoglossa-argenteiventris
New.CleanUp.ReferenceOTU11430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	sc__Actinopterygii; c__Actinopteri; sc__Neopterygii; ic__Teleostei; o__Syngnathiformes; so__Mulloidea; f__Mullidae; g__Mulloidichthys; s__Mulloidichthys-vanicolensis
New.CleanUp.ReferenceOTU11432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	sc__Actinopterygii; c__Actinopteri; sc__Neopterygii; ic__Teleostei; o__Centrarchiformes; so__NA; f__Kyphosidae; g__Kyphosus; s__Kyphosus-bigibbus
New.CleanUp.ReferenceOTU11441	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Unassigned
New.CleanUp.ReferenceOTU11444	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	3	0	0	0	0	1	0	1	0	0	0	sc__Actinopterygii; c__Actinopteri; sc__Neopterygii; ic__Teleostei; o__Acanthuriformes; so__NA; f__Acanthuridae; g__Naso; s__Naso-lopezi
New.CleanUp.ReferenceOTU11445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	sc__Actinopterygii; c__Actinopteri; sc__Neopterygii; ic__Teleostei; o__Clupeiformes; so__Clupeoidei; f__Clupeidae; g__Alosa
New.CleanUp.ReferenceOTU11452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Unassigned
New.CleanUp.ReferenceOTU11459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	sc__Actinopterygii; c__Actinopteri; sc__Neopterygii; ic__Teleostei; o__Holocentriformes; so__NA; f__Holocentridae; g__Sargocentron; s__Sargocentron-spiniferum
New.CleanUp.ReferenceOTU11467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	sc__Actinopterygii; c__Actinopteri; sc__Neopterygii; ic__Teleostei; o__Anguilliformes; so__NA; f__Muraenidae; g__Gymnothorax; s__Gymnothorax-unicolor
New.CleanUp.ReferenceOTU11474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	267	0	0	0	Unassigned
New.CleanUp.ReferenceOTU11477	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Unassigned
New.CleanUp.ReferenceOTU11479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	sc__Actinopterygii; c__Actinopteri; sc__Neopterygii; ic__Teleostei; o__Tetraodontiformes; so__Tetraodontoidei; f__Tetraodontidae; g__Arothron; s__Arothron-manilensis
New.CleanUp.ReferenceOTU11481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	sc__Actinopterygii; c__Actinopteri; sc__Neopterygii; ic__Teleostei; o__Perciformes; so__Scorpaenoidei; f__Sebastidae; g__Sebastes
New.CleanUp.ReferenceOTU11482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	sc__Actinopterygii; c__Actinopteri; sc__Neopterygii; ic__Teleostei; o__Tetraodontiformes; so__Moloidei; f__Molidae
New.CleanUp.ReferenceOTU11487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	Unassigned
New.CleanUp.ReferenceOTU11499	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Unassigned
New.CleanUp.ReferenceOTU11511	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Unassigned
New.CleanUp.ReferenceOTU11521	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	4	0	0	1	1	0	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	Unassigned
New.CleanUp.ReferenceOTU11526	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	sc__Actinopterygii; c__Actinopteri; sc__Neopterygii; ic__Teleostei; o__Acanthuriformes; so__NA; f__Acanthuridae
New.CleanUp.ReferenceOTU11528	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Unassigned
New.CleanUp.ReferenceOTU11535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	sc__Actinopterygii; c__Actinopteri; sc__Neopterygii; ic__Teleostei; o__NA; so__NA; f__Embiotocidae; g__Embiotoca; s__Embiotoca-jacksoni
New.CleanUp.ReferenceOTU11542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Unassigned
New.CleanUp.ReferenceOTU11550	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Unassigned
New.CleanUp.ReferenceOTU11557	0	0	1	3	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	22	1	1	0	0	0	1	0	0	1	0	2	0	1	1	3	1	3	0	0	0	0	Unassigned
New.CleanUp.ReferenceOTU11587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Unassigned
New.CleanUp.ReferenceOTU11597	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	sc__Actinopterygii; c__Actinopteri; sc__Neopterygii; ic__Teleostei; o__Chaetodontiformes; so__NA; f__Chaetodontidae; g__Chaetodon
New.CleanUp.ReferenceOTU11600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Unassigned
New.CleanUp.ReferenceOTU11602	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Unassigned
New.CleanUp.ReferenceOTU11604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Unassigned
New.CleanUp.ReferenceOTU11607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	sc__Actinopterygii; c__Actinopteri; sc__Neopterygii; ic__Teleostei; o__Labriformes; so__NA; f__Labridae; g__Scarus
New.CleanUp.ReferenceOTU11610	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	Unassigned
New.CleanUp.ReferenceOTU11611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	sc__Actinopterygii; c__Actinopteri; sc__Neopterygii; ic__Teleostei; o__Acanthuriformes; so__NA; f__Acanthuridae; g__Acanthurus
New.CleanUp.ReferenceOTU11613	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	sc__NA; c__Mammalia; sc__NA; ic__NA; o__NA; so__NA; f__Suidae; g__Sus; s__Sus-scrofa
New.CleanUp.ReferenceOTU11616	0	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	8	0	Unassigned
New.CleanUp.ReferenceOTU11625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	sc__Actinopterygii; c__Actinopteri; sc__Neopterygii; ic__Teleostei; o__Scombriformes; so__NA; f__Scombridae; g__Scomber; s__Scomber-australasicus
New.CleanUp.ReferenceOTU11630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	sc__Actinopterygii; c__Actinopteri; sc__Neopterygii; ic__Teleostei; o__Clupeiformes; so__Clupeoidei; f__Clupeidae; g__Alosa
New.CleanUp.ReferenceOTU11632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	sc__Actinopterygii; c__Actinopteri; sc__Neopterygii; ic__Teleostei; o__Perciformes; so__Serranoidei; f__Serranidae; g__Cephalopholis; s__Cephalopholis-argus
New.CleanUp.ReferenceOTU11634	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Unassigned
New.CleanUp.ReferenceOTU11641	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Unassigned
New.CleanUp.ReferenceOTU11643	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	Unassigned
New.CleanUp.ReferenceOTU11660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	sc__Actinopterygii; c__Actinopteri; sc__Neopterygii; ic__Teleostei; o__Acanthuriformes; so__NA; f__Acanthuridae; g__Acanthurus; s__Acanthurus-lineatus
New.CleanUp.ReferenceOTU11662	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Unassigned
New.CleanUp.ReferenceOTU11663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	sc__Actinopterygii; c__Actinopteri; sc__Neopterygii; ic__Teleostei; o__Perciformes; so__Scorpaenoidei; f__Sebastidae; g__Sebastes
New.CleanUp.ReferenceOTU11671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	sc__Actinopterygii; c__Actinopteri; sc__Neopterygii; ic__Teleostei; o__Anguilliformes; so__NA; f__Ophichthidae; g__Brachysomophis; s__Brachysomophis-crocodilinus
New.CleanUp.ReferenceOTU11686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Unassigned
New.CleanUp.ReferenceOTU11689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	sc__Actinopterygii; c__Actinopteri; sc__Neopterygii; ic__Teleostei; o__Pempheriformes; so__NA; f__Pentacerotidae
New.CleanUp.ReferenceOTU11701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	sc__Actinopterygii; c__Actinopteri; sc__Neopterygii; ic__Teleostei; o__Centrarchiformes; so__NA; f__Kyphosidae; g__Labracoglossa; s__Labracoglossa-argenteiventris
New.CleanUp.ReferenceOTU11713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	sc__Actinopterygii; c__Actinopteri; sc__Neopterygii; ic__Teleostei; o__Labriformes; so__NA; f__Labridae; g__Chlorurus; s__Chlorurus-sordidus
New.CleanUp.ReferenceOTU11715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	sc__Actinopterygii; c__Actinopteri; sc__Neopterygii; ic__Teleostei; o__Acanthuriformes; so__NA
New.CleanUp.ReferenceOTU11719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	sc__Actinopterygii; c__Actinopteri; sc__Neopterygii; ic__Teleostei; o__NA; so__NA; f__Pomacentridae
New.CleanUp.ReferenceOTU11723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Unassigned
New.CleanUp.ReferenceOTU11724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	sc__Actinopterygii; c__Actinopteri; sc__Neopterygii; ic__Teleostei
New.CleanUp.ReferenceOTU11725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	sc__Actinopterygii; c__Actinopteri; sc__Neopterygii; ic__Teleostei; o__Acanthuriformes; so__NA
New.CleanUp.ReferenceOTU11726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Unassigned
New.CleanUp.ReferenceOTU11729	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Unassigned
New.CleanUp.ReferenceOTU11733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	sc__Actinopterygii; c__Actinopteri; sc__Neopterygii; ic__Teleostei; o__Labriformes; so__NA; f__Labridae; g__Scarus; s__Scarus-frenatus
New.CleanUp.ReferenceOTU11736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	sc__Actinopterygii; c__Actinopteri; sc__Neopterygii; ic__Teleostei; o__Acanthuriformes; so__NA; f__Acanthuridae; g__Acanthurus
New.CleanUp.ReferenceOTU11743	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	Unassigned
New.CleanUp.ReferenceOTU11744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	sc__Actinopterygii; c__Actinopteri; sc__Neopterygii; ic__Teleostei; o__Acanthuriformes; so__NA; f__Acanthuridae; g__Acanthurus
New.CleanUp.ReferenceOTU11746	0	0	1	21	4	3	0	0	0	1	0	0	0	0	0	0	22	0	0	1	13	2	0	0	0	18	0	1	1	0	2	4	0	0	1	0	0	0	3	1	0	13	sc__Actinopterygii; c__Actinopteri; sc__Neopterygii; ic__Teleostei; o__Tetraodontiformes; so__NA; f__Balistidae; g__Balistapus; s__Balistapus-undulatus
New.CleanUp.ReferenceOTU11747	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Unassigned
New.CleanUp.ReferenceOTU11755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	sc__Actinopterygii; c__Actinopteri; sc__Neopterygii; ic__Teleostei; o__Syngnathiformes; so__Mulloidea; f__Mullidae; g__Mulloidichthys; s__Mulloidichthys-vanicolensis
New.CleanUp.ReferenceOTU11757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	sc__Actinopterygii; c__Actinopteri; sc__Neopterygii; ic__Teleostei; o__NA; so__NA; f__Pomacentridae; g__Stegastes
New.CleanUp.ReferenceOTU11758	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Unassigned
